id,opportunity_id,seller_id,date,type,minutes,qualified_next_step,segment,source_kind,scenario_id
ACT-0366-0,SIM-0366,S016,2026-07-15,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0366-1,SIM-0366,S016,2026-07-21,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0366-2,SIM-0366,S016,2026-07-27,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0366-3,SIM-0366,S016,2026-08-02,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0366-4,SIM-0366,S016,2026-08-08,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0366-5,SIM-0366,S016,2026-08-21,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0367-0,SIM-0367,S017,2026-03-05,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0367-1,SIM-0367,S017,2026-03-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0367-2,SIM-0367,S017,2026-03-26,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0367-3,SIM-0367,S017,2026-04-05,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0367-4,SIM-0367,S017,2026-04-16,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0367-5,SIM-0367,S017,2026-05-09,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0368-0,SIM-0368,S018,2026-07-07,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0368-1,SIM-0368,S018,2026-07-25,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0368-2,SIM-0368,S018,2026-08-13,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0368-3,SIM-0368,S018,2026-08-31,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0369-0,SIM-0369,S019,2026-02-22,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0369-1,SIM-0369,S019,2026-03-13,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0369-2,SIM-0369,S019,2026-04-01,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0369-3,SIM-0369,S019,2026-04-21,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0369-4,SIM-0369,S019,2026-05-10,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0369-5,SIM-0369,S019,2026-05-28,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0370-0,SIM-0370,S020,2026-06-13,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0370-1,SIM-0370,S020,2026-07-01,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0370-2,SIM-0370,S020,2026-07-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0370-3,SIM-0370,S020,2026-08-08,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0370-4,SIM-0370,S020,2026-08-27,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0370-5,SIM-0370,S020,2026-09-10,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0371-0,SIM-0371,S021,2026-03-17,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0371-1,SIM-0371,S021,2026-04-10,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0371-2,SIM-0371,S021,2026-05-04,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0371-3,SIM-0371,S021,2026-05-28,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0371-4,SIM-0371,S021,2026-06-21,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0371-5,SIM-0371,S021,2026-07-25,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0372-0,SIM-0372,S022,2026-04-13,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0372-1,SIM-0372,S022,2026-05-01,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0372-2,SIM-0372,S022,2026-05-20,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0372-3,SIM-0372,S022,2026-06-07,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0372-4,SIM-0372,S022,2026-06-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0372-5,SIM-0372,S022,2026-07-17,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0373-0,SIM-0373,S023,2026-01-07,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0373-1,SIM-0373,S023,2026-01-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0373-2,SIM-0373,S023,2026-01-29,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0373-3,SIM-0373,S023,2026-02-09,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0373-4,SIM-0373,S023,2026-02-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0373-5,SIM-0373,S023,2026-03-07,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0374-0,SIM-0374,S024,2026-06-21,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0374-1,SIM-0374,S024,2026-07-12,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0374-2,SIM-0374,S024,2026-08-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0374-3,SIM-0374,S024,2026-08-23,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0374-4,SIM-0374,S024,2026-09-13,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0375-0,SIM-0375,S025,2026-06-14,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0375-1,SIM-0375,S025,2026-07-07,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0375-2,SIM-0375,S025,2026-07-31,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0375-3,SIM-0375,S025,2026-08-23,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0375-4,SIM-0375,S025,2026-09-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0376-0,SIM-0376,S026,2026-05-10,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0376-1,SIM-0376,S026,2026-06-03,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0376-2,SIM-0376,S026,2026-06-27,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0376-3,SIM-0376,S026,2026-07-21,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0376-4,SIM-0376,S026,2026-08-14,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0376-5,SIM-0376,S026,2026-09-03,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0377-0,SIM-0377,S027,2026-05-18,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0377-1,SIM-0377,S027,2026-05-26,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0377-2,SIM-0377,S027,2026-06-03,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0377-3,SIM-0377,S027,2026-06-11,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0377-4,SIM-0377,S027,2026-06-19,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0377-5,SIM-0377,S027,2026-06-28,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0378-0,SIM-0378,S028,2026-07-11,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0378-1,SIM-0378,S028,2026-07-19,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0378-2,SIM-0378,S028,2026-07-27,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0378-3,SIM-0378,S028,2026-08-05,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0378-4,SIM-0378,S028,2026-08-13,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0378-5,SIM-0378,S028,2026-08-20,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0379-0,SIM-0379,S029,2026-06-21,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0379-1,SIM-0379,S029,2026-06-28,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0379-2,SIM-0379,S029,2026-07-06,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0379-3,SIM-0379,S029,2026-07-14,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0379-4,SIM-0379,S029,2026-07-22,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0379-5,SIM-0379,S029,2026-08-11,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0380-0,SIM-0380,S030,2026-09-17,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0381-0,SIM-0381,S031,2026-07-25,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0381-1,SIM-0381,S031,2026-08-02,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0381-2,SIM-0381,S031,2026-08-10,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0381-3,SIM-0381,S031,2026-08-18,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0381-4,SIM-0381,S031,2026-08-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0381-5,SIM-0381,S031,2026-09-15,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0382-0,SIM-0382,S032,2026-08-22,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0382-1,SIM-0382,S032,2026-09-07,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0383-0,SIM-0383,S033,2026-09-04,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0383-1,SIM-0383,S033,2026-09-15,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0384-0,SIM-0384,S034,2026-07-28,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0384-1,SIM-0384,S034,2026-08-02,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0384-2,SIM-0384,S034,2026-08-07,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0384-3,SIM-0384,S034,2026-08-13,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0384-4,SIM-0384,S034,2026-08-18,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0384-5,SIM-0384,S034,2026-08-23,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0385-0,SIM-0385,S035,2026-09-05,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0386-0,SIM-0386,S001,2026-09-11,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0387-0,SIM-0387,S002,2026-01-31,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0387-1,SIM-0387,S002,2026-02-13,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0387-2,SIM-0387,S002,2026-02-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0387-3,SIM-0387,S002,2026-03-11,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0387-4,SIM-0387,S002,2026-03-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0387-5,SIM-0387,S002,2026-04-15,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0388-0,SIM-0388,S003,2026-03-30,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0388-1,SIM-0388,S003,2026-04-11,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0388-2,SIM-0388,S003,2026-04-24,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0388-3,SIM-0388,S003,2026-05-07,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0388-4,SIM-0388,S003,2026-05-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0388-5,SIM-0388,S003,2026-06-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0389-0,SIM-0389,S004,2025-12-10,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0389-1,SIM-0389,S004,2025-12-16,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0389-2,SIM-0389,S004,2025-12-22,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0389-3,SIM-0389,S004,2025-12-28,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0389-4,SIM-0389,S004,2026-01-03,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0389-5,SIM-0389,S004,2026-01-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0390-0,SIM-0390,S005,2026-03-14,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0390-1,SIM-0390,S005,2026-03-24,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0390-2,SIM-0390,S005,2026-04-04,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0390-3,SIM-0390,S005,2026-04-15,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0390-4,SIM-0390,S005,2026-04-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0390-5,SIM-0390,S005,2026-05-25,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0391-0,SIM-0391,S006,2025-12-15,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0391-1,SIM-0391,S006,2026-01-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0391-2,SIM-0391,S006,2026-01-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0391-3,SIM-0391,S006,2026-02-07,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0391-4,SIM-0391,S006,2026-02-25,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0391-5,SIM-0391,S006,2026-04-05,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0392-0,SIM-0392,S007,2026-03-08,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0392-1,SIM-0392,S007,2026-03-19,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0392-2,SIM-0392,S007,2026-03-31,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0392-3,SIM-0392,S007,2026-04-11,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0392-4,SIM-0392,S007,2026-04-23,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0392-5,SIM-0392,S007,2026-05-04,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0393-0,SIM-0393,S008,2026-03-06,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0393-1,SIM-0393,S008,2026-03-24,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0393-2,SIM-0393,S008,2026-04-11,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0393-3,SIM-0393,S008,2026-04-30,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0393-4,SIM-0393,S008,2026-05-18,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0393-5,SIM-0393,S008,2026-06-26,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0394-0,SIM-0394,S009,2026-09-15,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0395-0,SIM-0395,S010,2026-05-17,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0395-1,SIM-0395,S010,2026-06-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0395-2,SIM-0395,S010,2026-06-28,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0395-3,SIM-0395,S010,2026-07-20,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0395-4,SIM-0395,S010,2026-08-10,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0395-5,SIM-0395,S010,2026-09-06,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0396-0,SIM-0396,S011,2026-01-09,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0396-1,SIM-0396,S011,2026-01-29,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0396-2,SIM-0396,S011,2026-02-18,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0396-3,SIM-0396,S011,2026-03-10,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0396-4,SIM-0396,S011,2026-03-30,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0396-5,SIM-0396,S011,2026-05-01,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0397-0,SIM-0397,S012,2025-12-11,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0397-1,SIM-0397,S012,2025-12-31,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0397-2,SIM-0397,S012,2026-01-20,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0397-3,SIM-0397,S012,2026-02-10,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0397-4,SIM-0397,S012,2026-03-02,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0397-5,SIM-0397,S012,2026-04-16,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0398-0,SIM-0398,S013,2026-08-01,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0398-1,SIM-0398,S013,2026-08-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0398-2,SIM-0398,S013,2026-08-15,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0398-3,SIM-0398,S013,2026-08-22,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0398-4,SIM-0398,S013,2026-08-29,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0398-5,SIM-0398,S013,2026-09-15,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0399-0,SIM-0399,S014,2026-05-17,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0399-1,SIM-0399,S014,2026-06-06,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0399-2,SIM-0399,S014,2026-06-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0399-3,SIM-0399,S014,2026-07-17,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0399-4,SIM-0399,S014,2026-08-06,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0400-0,SIM-0400,S015,2026-07-20,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0400-1,SIM-0400,S015,2026-08-06,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0400-2,SIM-0400,S015,2026-08-23,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0400-3,SIM-0400,S015,2026-09-10,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0401-0,SIM-0401,S016,2026-06-25,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0401-1,SIM-0401,S016,2026-07-10,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0401-2,SIM-0401,S016,2026-07-25,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0401-3,SIM-0401,S016,2026-08-09,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0401-4,SIM-0401,S016,2026-08-24,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0402-0,SIM-0402,S017,2026-02-18,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0402-1,SIM-0402,S017,2026-03-06,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0402-2,SIM-0402,S017,2026-03-23,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0402-3,SIM-0402,S017,2026-04-09,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0402-4,SIM-0402,S017,2026-04-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0402-5,SIM-0402,S017,2026-05-11,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0403-0,SIM-0403,S018,2025-12-24,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0403-1,SIM-0403,S018,2026-01-09,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0403-2,SIM-0403,S018,2026-01-25,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0403-3,SIM-0403,S018,2026-02-11,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0403-4,SIM-0403,S018,2026-02-27,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0403-5,SIM-0403,S018,2026-03-25,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0404-0,SIM-0404,S019,2026-04-22,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0404-1,SIM-0404,S019,2026-05-08,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0404-2,SIM-0404,S019,2026-05-24,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0404-3,SIM-0404,S019,2026-06-09,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0404-4,SIM-0404,S019,2026-06-25,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0404-5,SIM-0404,S019,2026-07-29,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0405-0,SIM-0405,S020,2026-03-25,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0405-1,SIM-0405,S020,2026-04-16,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0405-2,SIM-0405,S020,2026-05-08,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0405-3,SIM-0405,S020,2026-05-31,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0405-4,SIM-0405,S020,2026-06-22,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0405-5,SIM-0405,S020,2026-07-24,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0406-0,SIM-0406,S021,2026-03-27,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0406-1,SIM-0406,S021,2026-04-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0406-2,SIM-0406,S021,2026-05-05,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0406-3,SIM-0406,S021,2026-05-24,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0406-4,SIM-0406,S021,2026-06-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0406-5,SIM-0406,S021,2026-07-23,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0407-0,SIM-0407,S022,2026-09-16,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0408-0,SIM-0408,S023,2026-09-10,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0408-1,SIM-0408,S023,2026-09-17,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0409-0,SIM-0409,S024,2025-12-26,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0409-1,SIM-0409,S024,2026-01-08,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0409-2,SIM-0409,S024,2026-01-21,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0409-3,SIM-0409,S024,2026-02-04,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0409-4,SIM-0409,S024,2026-02-17,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0409-5,SIM-0409,S024,2026-03-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0410-0,SIM-0410,S025,2026-07-04,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0410-1,SIM-0410,S025,2026-07-27,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0410-2,SIM-0410,S025,2026-08-19,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0410-3,SIM-0410,S025,2026-09-12,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0411-0,SIM-0411,S026,2025-12-01,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0411-1,SIM-0411,S026,2025-12-20,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0411-2,SIM-0411,S026,2026-01-08,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0411-3,SIM-0411,S026,2026-01-28,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0411-4,SIM-0411,S026,2026-02-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0411-5,SIM-0411,S026,2026-03-12,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0412-0,SIM-0412,S027,2026-01-18,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0412-1,SIM-0412,S027,2026-02-08,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0412-2,SIM-0412,S027,2026-03-01,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0412-3,SIM-0412,S027,2026-03-23,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0412-4,SIM-0412,S027,2026-04-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0412-5,SIM-0412,S027,2026-05-21,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0413-0,SIM-0413,S028,2026-05-12,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0413-1,SIM-0413,S028,2026-05-24,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0413-2,SIM-0413,S028,2026-06-06,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0413-3,SIM-0413,S028,2026-06-19,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0413-4,SIM-0413,S028,2026-07-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0413-5,SIM-0413,S028,2026-08-06,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0414-0,SIM-0414,S029,2026-01-19,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0414-1,SIM-0414,S029,2026-01-26,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
